2025-05-26 23:55:48,694 INFO    StreamThr :2484704 [internal.py:wandb_internal():86] W&B internal server running at pid: 2484704, started at: 2025-05-26 23:55:48.693627
2025-05-26 23:55:51,265 DEBUG   HandlerThread:2484704 [system_monitor.py:probe():210] {'os': 'Linux-5.15.0-139-generic-x86_64-with-glibc2.31', 'python': '3.10.16', 'heartbeatAt': '2025-05-26T15:55:51.190001', 'startedAt': '2025-05-26T15:55:48.599614', 'docker': None, 'cuda': None, 'args': ('exp.config_dir=configs', 'exp.config=fse_inverter_train.yaml', 'exp.name=fse_inverter_train', 'model.checkpoint_path=/root/avatar_project/StyleFeatureEditor/experiments/fse_inverter_train_008/iteration_120000.pt', 'train.start_step=120000'), 'state': 'running', 'program': '/root/avatar_project/StyleFeatureEditor/scripts/train.py', 'codePath': 'scripts/train.py', 'git': {'remote': 'git@github.com:torracxiaokeai/StyleFeatureEditor.git', 'commit': '8adc663fa35668a8a5d8da8f2b6c815153db343c'}, 'email': '694220955@qq.com', 'root': '/root/avatar_project/StyleFeatureEditor', 'host': 'd1ef2432db94', 'username': 'root', 'executable': '/root/anaconda3/envs/sfe/bin/python', 'cpu_count': 32, 'cpu_count_logical': 64, 'cpu_freq': {'current': 3072.8298281249986, 'min': 1000.0, 'max': 3700.0}, 'cpu_freq_per_core': [{'current': 2903.043, 'min': 1000.0, 'max': 3700.0}, {'current': 2975.545, 'min': 1000.0, 'max': 3700.0}, {'current': 2975.546, 'min': 1000.0, 'max': 3700.0}, {'current': 2975.552, 'min': 1000.0, 'max': 3700.0}, {'current': 2975.543, 'min': 1000.0, 'max': 3700.0}, {'current': 2975.545, 'min': 1000.0, 'max': 3700.0}, {'current': 2899.999, 'min': 1000.0, 'max': 3700.0}, {'current': 2975.547, 'min': 1000.0, 'max': 3700.0}, {'current': 2971.465, 'min': 1000.0, 'max': 3700.0}, {'current': 2975.546, 'min': 1000.0, 'max': 3700.0}, {'current': 2975.547, 'min': 1000.0, 'max': 3700.0}, {'current': 2975.547, 'min': 1000.0, 'max': 3700.0}, {'current': 2971.772, 'min': 1000.0, 'max': 3700.0}, {'current': 2975.542, 'min': 1000.0, 'max': 3700.0}, {'current': 2975.547, 'min': 1000.0, 'max': 3700.0}, {'current': 2975.545, 'min': 1000.0, 'max': 3700.0}, {'current': 3157.198, 'min': 1000.0, 'max': 3700.0}, {'current': 3157.202, 'min': 1000.0, 'max': 3700.0}, {'current': 3157.21, 'min': 1000.0, 'max': 3700.0}, {'current': 3157.23, 'min': 1000.0, 'max': 3700.0}, {'current': 3157.241, 'min': 1000.0, 'max': 3700.0}, {'current': 3157.252, 'min': 1000.0, 'max': 3700.0}, {'current': 3160.721, 'min': 1000.0, 'max': 3700.0}, {'current': 3160.718, 'min': 1000.0, 'max': 3700.0}, {'current': 3160.71, 'min': 1000.0, 'max': 3700.0}, {'current': 3160.72, 'min': 1000.0, 'max': 3700.0}, {'current': 3160.713, 'min': 1000.0, 'max': 3700.0}, {'current': 3160.72, 'min': 1000.0, 'max': 3700.0}, {'current': 3160.719, 'min': 1000.0, 'max': 3700.0}, {'current': 3160.87, 'min': 1000.0, 'max': 3700.0}, {'current': 3160.86, 'min': 1000.0, 'max': 3700.0}, {'current': 3160.847, 'min': 1000.0, 'max': 3700.0}, {'current': 2899.995, 'min': 1000.0, 'max': 3700.0}, {'current': 2952.861, 'min': 1000.0, 'max': 3700.0}, {'current': 2952.52, 'min': 1000.0, 'max': 3700.0}, {'current': 2951.656, 'min': 1000.0, 'max': 3700.0}, {'current': 2951.319, 'min': 1000.0, 'max': 3700.0}, {'current': 2950.484, 'min': 1000.0, 'max': 3700.0}, {'current': 2900.003, 'min': 1000.0, 'max': 3700.0}, {'current': 2949.293, 'min': 1000.0, 'max': 3700.0}, {'current': 2948.968, 'min': 1000.0, 'max': 3700.0}, {'current': 2948.126, 'min': 1000.0, 'max': 3700.0}, {'current': 2947.823, 'min': 1000.0, 'max': 3700.0}, {'current': 2947.826, 'min': 1000.0, 'max': 3700.0}, {'current': 2947.819, 'min': 1000.0, 'max': 3700.0}, {'current': 2947.982, 'min': 1000.0, 'max': 3700.0}, {'current': 2947.981, 'min': 1000.0, 'max': 3700.0}, {'current': 2947.991, 'min': 1000.0, 'max': 3700.0}, {'current': 3158.497, 'min': 1000.0, 'max': 3700.0}, {'current': 3157.663, 'min': 1000.0, 'max': 3700.0}, {'current': 3157.305, 'min': 1000.0, 'max': 3700.0}, {'current': 3156.478, 'min': 1000.0, 'max': 3700.0}, {'current': 3156.165, 'min': 1000.0, 'max': 3700.0}, {'current': 3155.334, 'min': 1000.0, 'max': 3700.0}, {'current': 3155.014, 'min': 1000.0, 'max': 3700.0}, {'current': 3154.178, 'min': 1000.0, 'max': 3700.0}, {'current': 3153.848, 'min': 1000.0, 'max': 3700.0}, {'current': 3153.032, 'min': 1000.0, 'max': 3700.0}, {'current': 3152.722, 'min': 1000.0, 'max': 3700.0}, {'current': 3151.85, 'min': 1000.0, 'max': 3700.0}, {'current': 3151.514, 'min': 1000.0, 'max': 3700.0}, {'current': 3150.656, 'min': 1000.0, 'max': 3700.0}, {'current': 3150.32, 'min': 1000.0, 'max': 3700.0}, {'current': 3149.502, 'min': 1000.0, 'max': 3700.0}], 'disk': {'total': 25973.20989227295, 'used': 18595.785720825195}, 'gpu': 'NVIDIA GeForce RTX 3090', 'gpu_count': 8, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3090', 'memory_total': 25769803776}, {'name': 'NVIDIA GeForce RTX 3090', 'memory_total': 25769803776}, {'name': 'NVIDIA GeForce RTX 3090', 'memory_total': 25769803776}, {'name': 'NVIDIA GeForce RTX 3090', 'memory_total': 25769803776}, {'name': 'NVIDIA GeForce RTX 3090', 'memory_total': 25769803776}, {'name': 'NVIDIA GeForce RTX 3090', 'memory_total': 25769803776}, {'name': 'NVIDIA GeForce RTX 3090', 'memory_total': 25769803776}, {'name': 'NVIDIA GeForce RTX 3090', 'memory_total': 25769803776}], 'memory': {'total': 251.5417251586914}}
2025-05-26 23:55:51,266 INFO    HandlerThread:2484704 [system_monitor.py:probe():211] Finished collecting system info
2025-05-26 23:55:51,266 INFO    HandlerThread:2484704 [system_monitor.py:probe():214] Publishing system info
2025-05-26 23:55:51,266 DEBUG   HandlerThread:2484704 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2025-05-26 23:55:51,266 DEBUG   HandlerThread:2484704 [system_info.py:_save_pip():67] Saving pip packages done
2025-05-26 23:55:51,266 DEBUG   HandlerThread:2484704 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2025-05-26 23:55:52,105 INFO    Thread-12 :2484704 [dir_watcher.py:_on_file_created():278] file/dir created: /root/avatar_project/StyleFeatureEditor/wandb/run-20250526_235548-e7yu1ya8/files/conda-environment.yaml
2025-05-26 23:55:52,105 INFO    Thread-12 :2484704 [dir_watcher.py:_on_file_created():278] file/dir created: /root/avatar_project/StyleFeatureEditor/wandb/run-20250526_235548-e7yu1ya8/files/requirements.txt
2025-05-26 23:56:10,985 DEBUG   HandlerThread:2484704 [system_info.py:_save_conda():86] Saving conda packages done
2025-05-26 23:56:10,997 INFO    HandlerThread:2484704 [system_monitor.py:probe():216] Finished publishing system info
2025-05-26 23:56:11,068 DEBUG   HandlerThread:2484704 [handler.py:handle_request():144] handle_request: status_report
2025-05-26 23:56:11,068 DEBUG   HandlerThread:2484704 [handler.py:handle_request():144] handle_request: keepalive
2025-05-26 23:56:11,068 DEBUG   HandlerThread:2484704 [handler.py:handle_request():144] handle_request: status_report
2025-05-26 23:56:11,068 DEBUG   HandlerThread:2484704 [handler.py:handle_request():144] handle_request: keepalive
2025-05-26 23:56:11,068 DEBUG   HandlerThread:2484704 [handler.py:handle_request():144] handle_request: status_report
2025-05-26 23:56:11,068 DEBUG   HandlerThread:2484704 [handler.py:handle_request():144] handle_request: keepalive
2025-05-26 23:56:11,068 DEBUG   HandlerThread:2484704 [handler.py:handle_request():144] handle_request: status_report
2025-05-26 23:56:11,068 DEBUG   HandlerThread:2484704 [handler.py:handle_request():144] handle_request: keepalive
2025-05-26 23:56:11,077 DEBUG   SenderThread:2484704 [sender.py:send():375] send: files
2025-05-26 23:56:11,077 INFO    SenderThread:2484704 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2025-05-26 23:56:11,101 DEBUG   HandlerThread:2484704 [handler.py:handle_request():144] handle_request: stop_status
2025-05-26 23:56:11,106 DEBUG   SenderThread:2484704 [sender.py:send_request():402] send_request: stop_status
2025-05-26 23:56:11,126 INFO    Thread-12 :2484704 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/avatar_project/StyleFeatureEditor/wandb/run-20250526_235548-e7yu1ya8/files/conda-environment.yaml
2025-05-26 23:56:11,126 INFO    Thread-12 :2484704 [dir_watcher.py:_on_file_created():278] file/dir created: /root/avatar_project/StyleFeatureEditor/wandb/run-20250526_235548-e7yu1ya8/files/wandb-metadata.json
2025-05-26 23:56:11,527 DEBUG   SenderThread:2484704 [sender.py:send():375] send: telemetry
2025-05-26 23:56:12,128 INFO    Thread-12 :2484704 [dir_watcher.py:_on_file_created():278] file/dir created: /root/avatar_project/StyleFeatureEditor/wandb/run-20250526_235548-e7yu1ya8/files/output.log
2025-05-26 23:56:12,154 INFO    wandb-upload_0:2484704 [upload_job.py:push():137] Uploaded file /tmp/tmp4j5y4rekwandb/6zdbu0e7-wandb-metadata.json
2025-05-26 23:56:14,130 INFO    Thread-12 :2484704 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/avatar_project/StyleFeatureEditor/wandb/run-20250526_235548-e7yu1ya8/files/output.log
2025-05-26 23:56:14,561 DEBUG   HandlerThread:2484704 [handler.py:handle_request():144] handle_request: status_report
2025-05-26 23:56:18,142 INFO    Thread-12 :2484704 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/avatar_project/StyleFeatureEditor/wandb/run-20250526_235548-e7yu1ya8/files/output.log
2025-05-26 23:56:19,576 DEBUG   HandlerThread:2484704 [handler.py:handle_request():144] handle_request: status_report
2025-05-26 23:56:20,146 INFO    Thread-12 :2484704 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/avatar_project/StyleFeatureEditor/wandb/run-20250526_235548-e7yu1ya8/files/config.yaml
2025-05-26 23:56:20,146 INFO    Thread-12 :2484704 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/avatar_project/StyleFeatureEditor/wandb/run-20250526_235548-e7yu1ya8/files/output.log
2025-05-26 23:56:22,150 INFO    Thread-12 :2484704 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/avatar_project/StyleFeatureEditor/wandb/run-20250526_235548-e7yu1ya8/files/output.log
2025-05-26 23:56:24,150 INFO    Thread-12 :2484704 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/avatar_project/StyleFeatureEditor/wandb/run-20250526_235548-e7yu1ya8/files/output.log
2025-05-26 23:56:25,054 DEBUG   HandlerThread:2484704 [handler.py:handle_request():144] handle_request: status_report
2025-05-26 23:56:26,109 DEBUG   HandlerThread:2484704 [handler.py:handle_request():144] handle_request: stop_status
2025-05-26 23:56:26,110 DEBUG   SenderThread:2484704 [sender.py:send_request():402] send_request: stop_status
2025-05-26 23:56:26,154 INFO    Thread-12 :2484704 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/avatar_project/StyleFeatureEditor/wandb/run-20250526_235548-e7yu1ya8/files/output.log
2025-05-26 23:56:28,162 INFO    Thread-12 :2484704 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/avatar_project/StyleFeatureEditor/wandb/run-20250526_235548-e7yu1ya8/files/output.log
2025-05-26 23:56:30,073 DEBUG   HandlerThread:2484704 [handler.py:handle_request():144] handle_request: status_report
2025-05-26 23:56:30,166 INFO    Thread-12 :2484704 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/avatar_project/StyleFeatureEditor/wandb/run-20250526_235548-e7yu1ya8/files/output.log
2025-05-26 23:56:32,169 INFO    Thread-12 :2484704 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/avatar_project/StyleFeatureEditor/wandb/run-20250526_235548-e7yu1ya8/files/output.log
2025-05-26 23:56:32,873 DEBUG   HandlerThread:2484704 [handler.py:handle_request():144] handle_request: log_artifact
2025-05-26 23:56:32,874 DEBUG   SenderThread:2484704 [sender.py:send_request():402] send_request: log_artifact
2025-05-26 23:56:33,715 INFO    SenderThread:2484704 [sender.py:send_request_log_artifact():1438] logged artifact project-source - {'id': 'QXJ0aWZhY3Q6MTc2MjUzOTQ2NA==', 'digest': '94ee0aa9c400ee7158e18d64b10aabbf', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'project-source', 'alias': 'latest'}, {'artifactCollectionName': 'project-source', 'alias': 'v8'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjY0Mzc4NzE2Mw==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTc2MjUzOTQ2NA==', 'versionIndex': 8}}, 'version': 'v8'}
2025-05-26 23:56:34,178 INFO    Thread-12 :2484704 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/avatar_project/StyleFeatureEditor/wandb/run-20250526_235548-e7yu1ya8/files/output.log
2025-05-26 23:56:35,196 DEBUG   HandlerThread:2484704 [handler.py:handle_request():144] handle_request: status_report
2025-05-26 23:56:36,179 INFO    Thread-12 :2484704 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/avatar_project/StyleFeatureEditor/wandb/run-20250526_235548-e7yu1ya8/files/output.log
2025-05-26 23:56:40,293 DEBUG   HandlerThread:2484704 [handler.py:handle_request():144] handle_request: status_report
2025-05-26 23:56:41,113 DEBUG   HandlerThread:2484704 [handler.py:handle_request():144] handle_request: stop_status
2025-05-26 23:56:41,121 DEBUG   SenderThread:2484704 [sender.py:send_request():402] send_request: stop_status
2025-05-26 23:56:42,185 INFO    Thread-12 :2484704 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/avatar_project/StyleFeatureEditor/wandb/run-20250526_235548-e7yu1ya8/files/output.log
2025-05-26 23:56:45,445 DEBUG   HandlerThread:2484704 [handler.py:handle_request():144] handle_request: status_report
2025-05-26 23:56:50,461 DEBUG   HandlerThread:2484704 [handler.py:handle_request():144] handle_request: status_report
2025-05-26 23:56:51,029 DEBUG   SystemMonitor:2484704 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2025-05-26 23:56:51,033 DEBUG   SenderThread:2484704 [sender.py:send():375] send: stats
2025-05-26 23:56:56,042 DEBUG   HandlerThread:2484704 [handler.py:handle_request():144] handle_request: status_report
2025-05-26 23:56:56,117 DEBUG   HandlerThread:2484704 [handler.py:handle_request():144] handle_request: stop_status
2025-05-26 23:56:56,118 DEBUG   SenderThread:2484704 [sender.py:send_request():402] send_request: stop_status
2025-05-26 23:57:01,805 DEBUG   HandlerThread:2484704 [handler.py:handle_request():144] handle_request: status_report
2025-05-26 23:57:02,226 INFO    Thread-12 :2484704 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/avatar_project/StyleFeatureEditor/wandb/run-20250526_235548-e7yu1ya8/files/output.log
2025-05-26 23:57:04,231 INFO    Thread-12 :2484704 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/avatar_project/StyleFeatureEditor/wandb/run-20250526_235548-e7yu1ya8/files/output.log
2025-05-26 23:57:06,233 INFO    Thread-12 :2484704 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/avatar_project/StyleFeatureEditor/wandb/run-20250526_235548-e7yu1ya8/files/output.log
2025-05-26 23:57:07,041 DEBUG   HandlerThread:2484704 [handler.py:handle_request():144] handle_request: status_report
2025-05-26 23:57:08,234 INFO    Thread-12 :2484704 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/avatar_project/StyleFeatureEditor/wandb/run-20250526_235548-e7yu1ya8/files/output.log
2025-05-26 23:57:10,245 INFO    Thread-12 :2484704 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/avatar_project/StyleFeatureEditor/wandb/run-20250526_235548-e7yu1ya8/files/output.log
2025-05-26 23:57:11,117 DEBUG   HandlerThread:2484704 [handler.py:handle_request():144] handle_request: stop_status
2025-05-26 23:57:11,122 DEBUG   SenderThread:2484704 [sender.py:send_request():402] send_request: stop_status
2025-05-26 23:57:12,497 DEBUG   HandlerThread:2484704 [handler.py:handle_request():144] handle_request: status_report
2025-05-26 23:57:14,269 INFO    Thread-12 :2484704 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/avatar_project/StyleFeatureEditor/wandb/run-20250526_235548-e7yu1ya8/files/output.log
2025-05-26 23:57:17,521 DEBUG   HandlerThread:2484704 [handler.py:handle_request():144] handle_request: status_report
2025-05-26 23:57:20,294 INFO    Thread-12 :2484704 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/avatar_project/StyleFeatureEditor/wandb/run-20250526_235548-e7yu1ya8/files/output.log
2025-05-26 23:57:21,038 DEBUG   SenderThread:2484704 [sender.py:send():375] send: stats
2025-05-26 23:57:22,302 INFO    Thread-12 :2484704 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/avatar_project/StyleFeatureEditor/wandb/run-20250526_235548-e7yu1ya8/files/output.log
2025-05-26 23:57:22,738 DEBUG   HandlerThread:2484704 [handler.py:handle_request():144] handle_request: status_report
2025-05-26 23:57:24,310 INFO    Thread-12 :2484704 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/avatar_project/StyleFeatureEditor/wandb/run-20250526_235548-e7yu1ya8/files/output.log
2025-05-26 23:57:26,117 DEBUG   HandlerThread:2484704 [handler.py:handle_request():144] handle_request: stop_status
2025-05-26 23:57:26,118 DEBUG   SenderThread:2484704 [sender.py:send_request():402] send_request: stop_status
2025-05-26 23:57:26,311 INFO    Thread-12 :2484704 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/avatar_project/StyleFeatureEditor/wandb/run-20250526_235548-e7yu1ya8/files/output.log
2025-05-26 23:57:28,102 DEBUG   HandlerThread:2484704 [handler.py:handle_request():144] handle_request: status_report
2025-05-26 23:57:28,317 INFO    Thread-12 :2484704 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/avatar_project/StyleFeatureEditor/wandb/run-20250526_235548-e7yu1ya8/files/output.log
2025-05-26 23:57:30,323 INFO    Thread-12 :2484704 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/avatar_project/StyleFeatureEditor/wandb/run-20250526_235548-e7yu1ya8/files/output.log
2025-05-26 23:57:32,324 INFO    Thread-12 :2484704 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/avatar_project/StyleFeatureEditor/wandb/run-20250526_235548-e7yu1ya8/files/output.log
2025-05-26 23:57:33,369 DEBUG   HandlerThread:2484704 [handler.py:handle_request():144] handle_request: status_report
2025-05-26 23:57:34,325 INFO    Thread-12 :2484704 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/avatar_project/StyleFeatureEditor/wandb/run-20250526_235548-e7yu1ya8/files/output.log
2025-05-26 23:57:36,329 INFO    Thread-12 :2484704 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/avatar_project/StyleFeatureEditor/wandb/run-20250526_235548-e7yu1ya8/files/output.log
2025-05-26 23:57:38,333 INFO    Thread-12 :2484704 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/avatar_project/StyleFeatureEditor/wandb/run-20250526_235548-e7yu1ya8/files/output.log
2025-05-26 23:57:38,706 DEBUG   HandlerThread:2484704 [handler.py:handle_request():144] handle_request: status_report
2025-05-26 23:57:40,333 INFO    Thread-12 :2484704 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/avatar_project/StyleFeatureEditor/wandb/run-20250526_235548-e7yu1ya8/files/output.log
2025-05-26 23:57:41,125 DEBUG   HandlerThread:2484704 [handler.py:handle_request():144] handle_request: stop_status
2025-05-26 23:57:41,126 DEBUG   SenderThread:2484704 [sender.py:send_request():402] send_request: stop_status
2025-05-26 23:57:42,345 INFO    Thread-12 :2484704 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/avatar_project/StyleFeatureEditor/wandb/run-20250526_235548-e7yu1ya8/files/output.log
2025-05-26 23:57:44,405 DEBUG   HandlerThread:2484704 [handler.py:handle_request():144] handle_request: status_report
2025-05-26 23:57:49,433 DEBUG   HandlerThread:2484704 [handler.py:handle_request():144] handle_request: status_report
2025-05-26 23:57:51,045 DEBUG   SenderThread:2484704 [sender.py:send():375] send: stats
2025-05-26 23:57:55,057 DEBUG   HandlerThread:2484704 [handler.py:handle_request():144] handle_request: status_report
2025-05-26 23:57:56,121 DEBUG   HandlerThread:2484704 [handler.py:handle_request():144] handle_request: stop_status
2025-05-26 23:57:56,129 DEBUG   SenderThread:2484704 [sender.py:send_request():402] send_request: stop_status
2025-05-26 23:58:00,469 DEBUG   HandlerThread:2484704 [handler.py:handle_request():144] handle_request: status_report
2025-05-26 23:58:05,481 DEBUG   HandlerThread:2484704 [handler.py:handle_request():144] handle_request: status_report
2025-05-26 23:58:10,488 DEBUG   HandlerThread:2484704 [handler.py:handle_request():144] handle_request: status_report
2025-05-26 23:58:11,122 DEBUG   HandlerThread:2484704 [handler.py:handle_request():144] handle_request: stop_status
2025-05-26 23:58:11,126 DEBUG   SenderThread:2484704 [sender.py:send_request():402] send_request: stop_status
2025-05-26 23:58:15,493 DEBUG   HandlerThread:2484704 [handler.py:handle_request():144] handle_request: status_report
2025-05-26 23:58:20,521 DEBUG   HandlerThread:2484704 [handler.py:handle_request():144] handle_request: status_report
2025-05-26 23:58:21,049 DEBUG   SenderThread:2484704 [sender.py:send():375] send: stats
2025-05-26 23:58:24,433 INFO    Thread-12 :2484704 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/avatar_project/StyleFeatureEditor/wandb/run-20250526_235548-e7yu1ya8/files/output.log
2025-05-26 23:58:25,817 DEBUG   HandlerThread:2484704 [handler.py:handle_request():144] handle_request: status_report
2025-05-26 23:58:26,129 DEBUG   HandlerThread:2484704 [handler.py:handle_request():144] handle_request: stop_status
2025-05-26 23:58:26,130 DEBUG   SenderThread:2484704 [sender.py:send_request():402] send_request: stop_status
2025-05-26 23:58:28,434 INFO    Thread-12 :2484704 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/avatar_project/StyleFeatureEditor/wandb/run-20250526_235548-e7yu1ya8/files/output.log
2025-05-26 23:58:31,489 DEBUG   HandlerThread:2484704 [handler.py:handle_request():144] handle_request: status_report
2025-05-26 23:58:36,509 DEBUG   HandlerThread:2484704 [handler.py:handle_request():144] handle_request: status_report
2025-05-26 23:58:41,137 DEBUG   HandlerThread:2484704 [handler.py:handle_request():144] handle_request: stop_status
2025-05-26 23:58:41,145 DEBUG   SenderThread:2484704 [sender.py:send_request():402] send_request: stop_status
2025-05-26 23:58:42,465 DEBUG   HandlerThread:2484704 [handler.py:handle_request():144] handle_request: status_report
2025-05-26 23:58:47,477 DEBUG   HandlerThread:2484704 [handler.py:handle_request():144] handle_request: status_report
2025-05-26 23:58:51,048 DEBUG   SenderThread:2484704 [sender.py:send():375] send: stats
2025-05-26 23:58:53,053 DEBUG   HandlerThread:2484704 [handler.py:handle_request():144] handle_request: status_report
2025-05-26 23:58:56,130 DEBUG   HandlerThread:2484704 [handler.py:handle_request():144] handle_request: stop_status
2025-05-26 23:58:56,131 DEBUG   SenderThread:2484704 [sender.py:send_request():402] send_request: stop_status
2025-05-26 23:58:58,441 DEBUG   HandlerThread:2484704 [handler.py:handle_request():144] handle_request: status_report
2025-05-26 23:59:03,505 DEBUG   HandlerThread:2484704 [handler.py:handle_request():144] handle_request: status_report
2025-05-26 23:59:04,501 INFO    Thread-12 :2484704 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/avatar_project/StyleFeatureEditor/wandb/run-20250526_235548-e7yu1ya8/files/output.log
2025-05-26 23:59:06,505 INFO    Thread-12 :2484704 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/avatar_project/StyleFeatureEditor/wandb/run-20250526_235548-e7yu1ya8/files/output.log
2025-05-26 23:59:09,193 DEBUG   HandlerThread:2484704 [handler.py:handle_request():144] handle_request: status_report
2025-05-26 23:59:11,137 DEBUG   HandlerThread:2484704 [handler.py:handle_request():144] handle_request: stop_status
2025-05-26 23:59:11,141 DEBUG   SenderThread:2484704 [sender.py:send_request():402] send_request: stop_status
