2025-05-25 14:19:47,354 INFO    StreamThr :686644 [internal.py:wandb_internal():86] W&B internal server running at pid: 686644, started at: 2025-05-25 14:19:47.353605
2025-05-25 14:19:49,093 INFO    SystemMonitor:686644 [interfaces.py:start():190] Started gpu monitoring
2025-05-25 14:19:49,105 INFO    SystemMonitor:686644 [interfaces.py:start():190] Started memory monitoring
2025-05-25 14:19:49,121 INFO    SystemMonitor:686644 [interfaces.py:start():190] Started network monitoring
2025-05-25 14:19:49,201 DEBUG   HandlerThread:686644 [system_info.py:probe():195] Probing system
2025-05-25 14:19:49,219 DEBUG   HandlerThread:686644 [system_info.py:_probe_git():180] Probing git
2025-05-25 14:19:49,253 DEBUG   HandlerThread:686644 [system_info.py:_probe_git():188] Probing git done
2025-05-25 14:19:49,254 DEBUG   HandlerThread:686644 [system_info.py:probe():240] Probing system done
2025-05-25 14:19:49,254 DEBUG   HandlerThread:686644 [system_monitor.py:probe():210] {'os': 'Linux-5.15.0-139-generic-x86_64-with-glibc2.31', 'python': '3.10.16', 'heartbeatAt': '2025-05-25T06:19:49.205518', 'startedAt': '2025-05-25T06:19:47.266373', 'docker': None, 'cuda': None, 'args': ('exp.config_dir=configs', 'exp.config=fse_inverter_train.yaml', 'exp.name=fse_inverter_train', 'model.checkpoint_path=/root/avatar_project/StyleFeatureEditor/experiments/fse_inverter_train_006/iteration_74000.pt', 'train.start_step=74000'), 'state': 'running', 'program': '/root/avatar_project/StyleFeatureEditor/scripts/train.py', 'codePath': 'scripts/train.py', 'git': {'remote': 'git@github.com:torracxiaokeai/StyleFeatureEditor.git', 'commit': '8adc663fa35668a8a5d8da8f2b6c815153db343c'}, 'email': '694220955@qq.com', 'root': '/root/avatar_project/StyleFeatureEditor', 'host': 'd1ef2432db94', 'username': 'root', 'executable': '/root/anaconda3/envs/sfe/bin/python', 'cpu_count': 32, 'cpu_count_logical': 64, 'cpu_freq': {'current': 3052.2049218750017, 'min': 1000.0, 'max': 3700.0}, 'cpu_freq_per_core': [{'current': 3066.217, 'min': 1000.0, 'max': 3700.0}, {'current': 2899.999, 'min': 1000.0, 'max': 3700.0}, {'current': 3066.249, 'min': 1000.0, 'max': 3700.0}, {'current': 2962.315, 'min': 1000.0, 'max': 3700.0}, {'current': 3066.274, 'min': 1000.0, 'max': 3700.0}, {'current': 3066.286, 'min': 1000.0, 'max': 3700.0}, {'current': 2900.0, 'min': 1000.0, 'max': 3700.0}, {'current': 3066.311, 'min': 1000.0, 'max': 3700.0}, {'current': 3066.328, 'min': 1000.0, 'max': 3700.0}, {'current': 2900.003, 'min': 1000.0, 'max': 3700.0}, {'current': 3066.352, 'min': 1000.0, 'max': 3700.0}, {'current': 3055.901, 'min': 1000.0, 'max': 3700.0}, {'current': 3066.383, 'min': 1000.0, 'max': 3700.0}, {'current': 2899.999, 'min': 1000.0, 'max': 3700.0}, {'current': 3066.414, 'min': 1000.0, 'max': 3700.0}, {'current': 3066.421, 'min': 1000.0, 'max': 3700.0}, {'current': 3166.562, 'min': 1000.0, 'max': 3700.0}, {'current': 3166.577, 'min': 1000.0, 'max': 3700.0}, {'current': 3166.581, 'min': 1000.0, 'max': 3700.0}, {'current': 3166.595, 'min': 1000.0, 'max': 3700.0}, {'current': 3158.155, 'min': 1000.0, 'max': 3700.0}, {'current': 2900.0, 'min': 1000.0, 'max': 3700.0}, {'current': 3166.63, 'min': 1000.0, 'max': 3700.0}, {'current': 3166.637, 'min': 1000.0, 'max': 3700.0}, {'current': 3166.64, 'min': 1000.0, 'max': 3700.0}, {'current': 2900.001, 'min': 1000.0, 'max': 3700.0}, {'current': 2899.999, 'min': 1000.0, 'max': 3700.0}, {'current': 3166.676, 'min': 1000.0, 'max': 3700.0}, {'current': 3166.687, 'min': 1000.0, 'max': 3700.0}, {'current': 3166.692, 'min': 1000.0, 'max': 3700.0}, {'current': 3166.708, 'min': 1000.0, 'max': 3700.0}, {'current': 3166.716, 'min': 1000.0, 'max': 3700.0}, {'current': 3066.594, 'min': 1000.0, 'max': 3700.0}, {'current': 2900.0, 'min': 1000.0, 'max': 3700.0}, {'current': 3066.618, 'min': 1000.0, 'max': 3700.0}, {'current': 2963.11, 'min': 1000.0, 'max': 3700.0}, {'current': 3066.641, 'min': 1000.0, 'max': 3700.0}, {'current': 3066.651, 'min': 1000.0, 'max': 3700.0}, {'current': 2899.999, 'min': 1000.0, 'max': 3700.0}, {'current': 3066.684, 'min': 1000.0, 'max': 3700.0}, {'current': 3066.694, 'min': 1000.0, 'max': 3700.0}, {'current': 2900.0, 'min': 1000.0, 'max': 3700.0}, {'current': 3066.724, 'min': 1000.0, 'max': 3700.0}, {'current': 3056.28, 'min': 1000.0, 'max': 3700.0}, {'current': 3066.75, 'min': 1000.0, 'max': 3700.0}, {'current': 2899.999, 'min': 1000.0, 'max': 3700.0}, {'current': 3066.777, 'min': 1000.0, 'max': 3700.0}, {'current': 3066.788, 'min': 1000.0, 'max': 3700.0}, {'current': 3166.94, 'min': 1000.0, 'max': 3700.0}, {'current': 3166.947, 'min': 1000.0, 'max': 3700.0}, {'current': 3166.953, 'min': 1000.0, 'max': 3700.0}, {'current': 3166.964, 'min': 1000.0, 'max': 3700.0}, {'current': 3158.532, 'min': 1000.0, 'max': 3700.0}, {'current': 2900.007, 'min': 1000.0, 'max': 3700.0}, {'current': 3166.994, 'min': 1000.0, 'max': 3700.0}, {'current': 3167.001, 'min': 1000.0, 'max': 3700.0}, {'current': 3167.007, 'min': 1000.0, 'max': 3700.0}, {'current': 2899.994, 'min': 1000.0, 'max': 3700.0}, {'current': 2899.998, 'min': 1000.0, 'max': 3700.0}, {'current': 3167.04, 'min': 1000.0, 'max': 3700.0}, {'current': 3167.046, 'min': 1000.0, 'max': 3700.0}, {'current': 3167.054, 'min': 1000.0, 'max': 3700.0}, {'current': 3167.069, 'min': 1000.0, 'max': 3700.0}, {'current': 3167.079, 'min': 1000.0, 'max': 3700.0}], 'disk': {'total': 25973.20989227295, 'used': 18311.584674835205}, 'gpu': 'NVIDIA GeForce RTX 3090', 'gpu_count': 8, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3090', 'memory_total': 25769803776}, {'name': 'NVIDIA GeForce RTX 3090', 'memory_total': 25769803776}, {'name': 'NVIDIA GeForce RTX 3090', 'memory_total': 25769803776}, {'name': 'NVIDIA GeForce RTX 3090', 'memory_total': 25769803776}, {'name': 'NVIDIA GeForce RTX 3090', 'memory_total': 25769803776}, {'name': 'NVIDIA GeForce RTX 3090', 'memory_total': 25769803776}, {'name': 'NVIDIA GeForce RTX 3090', 'memory_total': 25769803776}, {'name': 'NVIDIA GeForce RTX 3090', 'memory_total': 25769803776}], 'memory': {'total': 251.5417251586914}}
2025-05-25 14:19:49,254 INFO    HandlerThread:686644 [system_monitor.py:probe():211] Finished collecting system info
2025-05-25 14:19:49,254 INFO    HandlerThread:686644 [system_monitor.py:probe():214] Publishing system info
2025-05-25 14:19:49,254 DEBUG   HandlerThread:686644 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2025-05-25 14:19:49,255 DEBUG   HandlerThread:686644 [system_info.py:_save_pip():67] Saving pip packages done
2025-05-25 14:19:49,255 DEBUG   HandlerThread:686644 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2025-05-25 14:19:49,764 INFO    Thread-12 :686644 [dir_watcher.py:_on_file_created():278] file/dir created: /root/avatar_project/StyleFeatureEditor/wandb/run-20250525_141947-zomqu7uj/files/requirements.txt
2025-05-25 14:19:49,765 INFO    Thread-12 :686644 [dir_watcher.py:_on_file_created():278] file/dir created: /root/avatar_project/StyleFeatureEditor/wandb/run-20250525_141947-zomqu7uj/files/wandb-summary.json
2025-05-25 14:19:49,765 INFO    Thread-12 :686644 [dir_watcher.py:_on_file_created():278] file/dir created: /root/avatar_project/StyleFeatureEditor/wandb/run-20250525_141947-zomqu7uj/files/conda-environment.yaml
2025-05-25 14:20:04,464 DEBUG   HandlerThread:686644 [system_info.py:_save_conda():86] Saving conda packages done
2025-05-25 14:20:04,467 INFO    HandlerThread:686644 [system_monitor.py:probe():216] Finished publishing system info
2025-05-25 14:20:04,500 DEBUG   HandlerThread:686644 [handler.py:handle_request():144] handle_request: status_report
2025-05-25 14:20:04,501 DEBUG   HandlerThread:686644 [handler.py:handle_request():144] handle_request: keepalive
2025-05-25 14:20:04,501 DEBUG   HandlerThread:686644 [handler.py:handle_request():144] handle_request: status_report
2025-05-25 14:20:04,502 DEBUG   HandlerThread:686644 [handler.py:handle_request():144] handle_request: keepalive
2025-05-25 14:20:04,502 DEBUG   HandlerThread:686644 [handler.py:handle_request():144] handle_request: status_report
2025-05-25 14:20:04,502 DEBUG   HandlerThread:686644 [handler.py:handle_request():144] handle_request: keepalive
2025-05-25 14:20:04,503 DEBUG   SenderThread:686644 [sender.py:send():375] send: files
2025-05-25 14:20:04,503 INFO    SenderThread:686644 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2025-05-25 14:20:04,518 DEBUG   HandlerThread:686644 [handler.py:handle_request():144] handle_request: stop_status
2025-05-25 14:20:04,519 DEBUG   SenderThread:686644 [sender.py:send_request():402] send_request: stop_status
2025-05-25 14:20:04,781 INFO    Thread-12 :686644 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/avatar_project/StyleFeatureEditor/wandb/run-20250525_141947-zomqu7uj/files/conda-environment.yaml
2025-05-25 14:20:04,781 INFO    Thread-12 :686644 [dir_watcher.py:_on_file_created():278] file/dir created: /root/avatar_project/StyleFeatureEditor/wandb/run-20250525_141947-zomqu7uj/files/wandb-metadata.json
2025-05-25 14:20:04,937 DEBUG   SenderThread:686644 [sender.py:send():375] send: telemetry
2025-05-25 14:20:05,466 INFO    wandb-upload_0:686644 [upload_job.py:push():137] Uploaded file /tmp/tmp8u0dt3kmwandb/tzrob4qf-wandb-metadata.json
2025-05-25 14:20:05,785 INFO    Thread-12 :686644 [dir_watcher.py:_on_file_created():278] file/dir created: /root/avatar_project/StyleFeatureEditor/wandb/run-20250525_141947-zomqu7uj/files/output.log
2025-05-25 14:20:07,793 INFO    Thread-12 :686644 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/avatar_project/StyleFeatureEditor/wandb/run-20250525_141947-zomqu7uj/files/output.log
2025-05-25 14:20:08,969 DEBUG   HandlerThread:686644 [handler.py:handle_request():144] handle_request: status_report
2025-05-25 14:20:12,801 INFO    Thread-12 :686644 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/avatar_project/StyleFeatureEditor/wandb/run-20250525_141947-zomqu7uj/files/output.log
2025-05-25 14:20:14,110 DEBUG   HandlerThread:686644 [handler.py:handle_request():144] handle_request: status_report
2025-05-25 14:20:14,805 INFO    Thread-12 :686644 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/avatar_project/StyleFeatureEditor/wandb/run-20250525_141947-zomqu7uj/files/output.log
2025-05-25 14:20:16,809 INFO    Thread-12 :686644 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/avatar_project/StyleFeatureEditor/wandb/run-20250525_141947-zomqu7uj/files/output.log
2025-05-25 14:20:18,810 INFO    Thread-12 :686644 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/avatar_project/StyleFeatureEditor/wandb/run-20250525_141947-zomqu7uj/files/output.log
2025-05-25 14:20:19,126 DEBUG   HandlerThread:686644 [handler.py:handle_request():144] handle_request: status_report
2025-05-25 14:20:19,518 DEBUG   HandlerThread:686644 [handler.py:handle_request():144] handle_request: stop_status
2025-05-25 14:20:19,534 DEBUG   SenderThread:686644 [sender.py:send_request():402] send_request: stop_status
2025-05-25 14:20:19,811 INFO    Thread-12 :686644 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/avatar_project/StyleFeatureEditor/wandb/run-20250525_141947-zomqu7uj/files/config.yaml
2025-05-25 14:20:20,612 DEBUG   HandlerThread:686644 [handler.py:handle_request():144] handle_request: log_artifact
2025-05-25 14:20:20,612 DEBUG   SenderThread:686644 [sender.py:send_request():402] send_request: log_artifact
2025-05-25 14:20:20,811 INFO    Thread-12 :686644 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/avatar_project/StyleFeatureEditor/wandb/run-20250525_141947-zomqu7uj/files/output.log
2025-05-25 14:20:21,403 INFO    SenderThread:686644 [sender.py:send_request_log_artifact():1438] logged artifact project-source - {'id': 'QXJ0aWZhY3Q6MTc1OTYxNzk2NQ==', 'digest': 'ea0cef4688d7c7f550cc2ead594cbe10', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'project-source', 'alias': 'latest'}, {'artifactCollectionName': 'project-source', 'alias': 'v7'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjY0Mzc4NzE2Mw==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTc1OTYxNzk2NQ==', 'versionIndex': 7}}, 'version': 'v7'}
2025-05-25 14:20:22,812 INFO    Thread-12 :686644 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/avatar_project/StyleFeatureEditor/wandb/run-20250525_141947-zomqu7uj/files/output.log
2025-05-25 14:20:23,812 INFO    Thread-12 :686644 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/avatar_project/StyleFeatureEditor/wandb/run-20250525_141947-zomqu7uj/files/output.log
2025-05-25 14:20:24,534 DEBUG   HandlerThread:686644 [handler.py:handle_request():144] handle_request: status_report
2025-05-25 14:20:29,552 DEBUG   HandlerThread:686644 [handler.py:handle_request():144] handle_request: status_report
2025-05-25 14:20:33,853 INFO    Thread-12 :686644 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/avatar_project/StyleFeatureEditor/wandb/run-20250525_141947-zomqu7uj/files/output.log
2025-05-25 14:20:34,527 DEBUG   HandlerThread:686644 [handler.py:handle_request():144] handle_request: stop_status
2025-05-25 14:20:34,529 DEBUG   SenderThread:686644 [sender.py:send_request():402] send_request: stop_status
2025-05-25 14:20:34,823 DEBUG   HandlerThread:686644 [handler.py:handle_request():144] handle_request: status_report
2025-05-25 14:20:39,829 DEBUG   HandlerThread:686644 [handler.py:handle_request():144] handle_request: status_report
2025-05-25 14:20:44,830 DEBUG   HandlerThread:686644 [handler.py:handle_request():144] handle_request: status_report
2025-05-25 14:20:49,125 DEBUG   SystemMonitor:686644 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2025-05-25 14:20:49,138 DEBUG   SenderThread:686644 [sender.py:send():375] send: stats
2025-05-25 14:20:49,545 DEBUG   HandlerThread:686644 [handler.py:handle_request():144] handle_request: stop_status
2025-05-25 14:20:49,546 DEBUG   SenderThread:686644 [sender.py:send_request():402] send_request: stop_status
2025-05-25 14:20:50,827 DEBUG   HandlerThread:686644 [handler.py:handle_request():144] handle_request: status_report
2025-05-25 14:20:55,834 DEBUG   HandlerThread:686644 [handler.py:handle_request():144] handle_request: status_report
2025-05-25 14:21:00,835 DEBUG   HandlerThread:686644 [handler.py:handle_request():144] handle_request: status_report
2025-05-25 14:21:04,534 DEBUG   HandlerThread:686644 [handler.py:handle_request():144] handle_request: stop_status
2025-05-25 14:21:04,535 DEBUG   SenderThread:686644 [sender.py:send_request():402] send_request: stop_status
2025-05-25 14:21:05,857 DEBUG   HandlerThread:686644 [handler.py:handle_request():144] handle_request: status_report
2025-05-25 14:21:08,974 INFO    Thread-12 :686644 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/avatar_project/StyleFeatureEditor/wandb/run-20250525_141947-zomqu7uj/files/output.log
2025-05-25 14:21:11,505 DEBUG   HandlerThread:686644 [handler.py:handle_request():144] handle_request: status_report
2025-05-25 14:21:17,170 DEBUG   HandlerThread:686644 [handler.py:handle_request():144] handle_request: status_report
2025-05-25 14:21:17,995 INFO    Thread-12 :686644 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/avatar_project/StyleFeatureEditor/wandb/run-20250525_141947-zomqu7uj/files/output.log
2025-05-25 14:21:19,133 DEBUG   SenderThread:686644 [sender.py:send():375] send: stats
2025-05-25 14:21:19,538 DEBUG   HandlerThread:686644 [handler.py:handle_request():144] handle_request: stop_status
2025-05-25 14:21:19,541 DEBUG   SenderThread:686644 [sender.py:send_request():402] send_request: stop_status
2025-05-25 14:21:20,001 INFO    Thread-12 :686644 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/avatar_project/StyleFeatureEditor/wandb/run-20250525_141947-zomqu7uj/files/output.log
2025-05-25 14:21:22,364 DEBUG   HandlerThread:686644 [handler.py:handle_request():144] handle_request: status_report
2025-05-25 14:21:23,999 INFO    Thread-12 :686644 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/avatar_project/StyleFeatureEditor/wandb/run-20250525_141947-zomqu7uj/files/output.log
2025-05-25 14:21:25,000 INFO    Thread-12 :686644 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/avatar_project/StyleFeatureEditor/wandb/run-20250525_141947-zomqu7uj/files/output.log
2025-05-25 14:21:26,000 INFO    Thread-12 :686644 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/avatar_project/StyleFeatureEditor/wandb/run-20250525_141947-zomqu7uj/files/output.log
2025-05-25 14:21:27,806 DEBUG   HandlerThread:686644 [handler.py:handle_request():144] handle_request: status_report
2025-05-25 14:21:31,006 INFO    Thread-12 :686644 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/avatar_project/StyleFeatureEditor/wandb/run-20250525_141947-zomqu7uj/files/output.log
2025-05-25 14:21:32,007 INFO    Thread-12 :686644 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/avatar_project/StyleFeatureEditor/wandb/run-20250525_141947-zomqu7uj/files/output.log
2025-05-25 14:21:32,937 DEBUG   HandlerThread:686644 [handler.py:handle_request():144] handle_request: status_report
2025-05-25 14:21:33,010 INFO    Thread-12 :686644 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/avatar_project/StyleFeatureEditor/wandb/run-20250525_141947-zomqu7uj/files/output.log
2025-05-25 14:21:34,553 DEBUG   HandlerThread:686644 [handler.py:handle_request():144] handle_request: stop_status
2025-05-25 14:21:34,554 DEBUG   SenderThread:686644 [sender.py:send_request():402] send_request: stop_status
2025-05-25 14:21:35,025 INFO    Thread-12 :686644 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/avatar_project/StyleFeatureEditor/wandb/run-20250525_141947-zomqu7uj/files/output.log
2025-05-25 14:21:37,033 INFO    Thread-12 :686644 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/avatar_project/StyleFeatureEditor/wandb/run-20250525_141947-zomqu7uj/files/output.log
2025-05-25 14:21:38,049 DEBUG   HandlerThread:686644 [handler.py:handle_request():144] handle_request: status_report
2025-05-25 14:21:39,041 INFO    Thread-12 :686644 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/avatar_project/StyleFeatureEditor/wandb/run-20250525_141947-zomqu7uj/files/output.log
2025-05-25 14:21:41,045 INFO    Thread-12 :686644 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/avatar_project/StyleFeatureEditor/wandb/run-20250525_141947-zomqu7uj/files/output.log
2025-05-25 14:21:43,053 INFO    Thread-12 :686644 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/avatar_project/StyleFeatureEditor/wandb/run-20250525_141947-zomqu7uj/files/output.log
2025-05-25 14:21:43,406 DEBUG   HandlerThread:686644 [handler.py:handle_request():144] handle_request: status_report
2025-05-25 14:21:45,061 INFO    Thread-12 :686644 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/avatar_project/StyleFeatureEditor/wandb/run-20250525_141947-zomqu7uj/files/output.log
2025-05-25 14:21:47,065 INFO    Thread-12 :686644 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/avatar_project/StyleFeatureEditor/wandb/run-20250525_141947-zomqu7uj/files/output.log
2025-05-25 14:21:48,422 DEBUG   HandlerThread:686644 [handler.py:handle_request():144] handle_request: status_report
2025-05-25 14:21:49,073 INFO    Thread-12 :686644 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/avatar_project/StyleFeatureEditor/wandb/run-20250525_141947-zomqu7uj/files/output.log
2025-05-25 14:21:49,136 DEBUG   SenderThread:686644 [sender.py:send():375] send: stats
2025-05-25 14:21:49,557 DEBUG   HandlerThread:686644 [handler.py:handle_request():144] handle_request: stop_status
2025-05-25 14:21:49,558 DEBUG   SenderThread:686644 [sender.py:send_request():402] send_request: stop_status
2025-05-25 14:21:51,074 INFO    Thread-12 :686644 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/avatar_project/StyleFeatureEditor/wandb/run-20250525_141947-zomqu7uj/files/output.log
2025-05-25 14:21:52,074 INFO    Thread-12 :686644 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/avatar_project/StyleFeatureEditor/wandb/run-20250525_141947-zomqu7uj/files/output.log
2025-05-25 14:21:53,919 DEBUG   HandlerThread:686644 [handler.py:handle_request():144] handle_request: status_report
2025-05-25 14:21:58,941 DEBUG   HandlerThread:686644 [handler.py:handle_request():144] handle_request: status_report
2025-05-25 14:22:03,957 DEBUG   HandlerThread:686644 [handler.py:handle_request():144] handle_request: status_report
2025-05-25 14:22:04,561 DEBUG   HandlerThread:686644 [handler.py:handle_request():144] handle_request: stop_status
2025-05-25 14:22:04,565 DEBUG   SenderThread:686644 [sender.py:send_request():402] send_request: stop_status
2025-05-25 14:22:09,853 DEBUG   HandlerThread:686644 [handler.py:handle_request():144] handle_request: status_report
2025-05-25 14:22:14,853 DEBUG   HandlerThread:686644 [handler.py:handle_request():144] handle_request: status_report
2025-05-25 14:22:19,142 DEBUG   SenderThread:686644 [sender.py:send():375] send: stats
2025-05-25 14:22:19,556 DEBUG   HandlerThread:686644 [handler.py:handle_request():144] handle_request: stop_status
2025-05-25 14:22:19,556 DEBUG   SenderThread:686644 [sender.py:send_request():402] send_request: stop_status
2025-05-25 14:22:19,854 DEBUG   HandlerThread:686644 [handler.py:handle_request():144] handle_request: status_report
2025-05-25 14:22:23,141 INFO    Thread-12 :686644 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/avatar_project/StyleFeatureEditor/wandb/run-20250525_141947-zomqu7uj/files/output.log
2025-05-25 14:22:25,113 DEBUG   HandlerThread:686644 [handler.py:handle_request():144] handle_request: status_report
2025-05-25 14:22:25,149 INFO    Thread-12 :686644 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/avatar_project/StyleFeatureEditor/wandb/run-20250525_141947-zomqu7uj/files/output.log
2025-05-25 14:22:26,153 INFO    Thread-12 :686644 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/avatar_project/StyleFeatureEditor/wandb/run-20250525_141947-zomqu7uj/files/output.log
2025-05-25 14:22:30,137 DEBUG   HandlerThread:686644 [handler.py:handle_request():144] handle_request: status_report
2025-05-25 14:22:34,581 DEBUG   HandlerThread:686644 [handler.py:handle_request():144] handle_request: stop_status
2025-05-25 14:22:34,597 DEBUG   SenderThread:686644 [sender.py:send_request():402] send_request: stop_status
2025-05-25 14:22:35,969 DEBUG   HandlerThread:686644 [handler.py:handle_request():144] handle_request: status_report
2025-05-25 14:22:40,989 DEBUG   HandlerThread:686644 [handler.py:handle_request():144] handle_request: status_report
2025-05-25 14:22:46,005 DEBUG   HandlerThread:686644 [handler.py:handle_request():144] handle_request: status_report
2025-05-25 14:22:49,143 DEBUG   SenderThread:686644 [sender.py:send():375] send: stats
2025-05-25 14:22:49,563 DEBUG   HandlerThread:686644 [handler.py:handle_request():144] handle_request: stop_status
2025-05-25 14:22:49,563 DEBUG   SenderThread:686644 [sender.py:send_request():402] send_request: stop_status
2025-05-25 14:22:51,855 DEBUG   HandlerThread:686644 [handler.py:handle_request():144] handle_request: status_report
2025-05-25 14:22:56,865 DEBUG   HandlerThread:686644 [handler.py:handle_request():144] handle_request: status_report
2025-05-25 14:22:59,234 INFO    Thread-12 :686644 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/avatar_project/StyleFeatureEditor/wandb/run-20250525_141947-zomqu7uj/files/output.log
2025-05-25 14:23:01,235 INFO    Thread-12 :686644 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/avatar_project/StyleFeatureEditor/wandb/run-20250525_141947-zomqu7uj/files/output.log
2025-05-25 14:23:02,237 INFO    Thread-12 :686644 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/avatar_project/StyleFeatureEditor/wandb/run-20250525_141947-zomqu7uj/files/output.log
2025-05-25 14:23:02,716 DEBUG   HandlerThread:686644 [handler.py:handle_request():144] handle_request: status_report
2025-05-25 14:23:04,563 DEBUG   HandlerThread:686644 [handler.py:handle_request():144] handle_request: stop_status
2025-05-25 14:23:04,563 DEBUG   SenderThread:686644 [sender.py:send_request():402] send_request: stop_status
2025-05-25 14:23:07,254 INFO    Thread-12 :686644 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/avatar_project/StyleFeatureEditor/wandb/run-20250525_141947-zomqu7uj/files/output.log
2025-05-25 14:23:08,253 DEBUG   HandlerThread:686644 [handler.py:handle_request():144] handle_request: status_report
2025-05-25 14:23:13,277 DEBUG   HandlerThread:686644 [handler.py:handle_request():144] handle_request: status_report
2025-05-25 14:23:18,276 DEBUG   HandlerThread:686644 [handler.py:handle_request():144] handle_request: status_report
2025-05-25 14:23:19,146 DEBUG   SenderThread:686644 [sender.py:send():375] send: stats
2025-05-25 14:23:19,563 DEBUG   HandlerThread:686644 [handler.py:handle_request():144] handle_request: stop_status
